"flight_id";"flight_number";"departure_city";"arrival_city";"departure_time";"arrival_time";"price";"departure_airport";"arrival_airport";"airline_company";"checkin_start_time";"checkin_end_time";"status"
12282;"HO5628";"上海";"郑州";"2025-12-02 00:05:00";"2025-12-02 01:55:00";600.0;"虹桥国际机场";"新郑国际机场";"吉祥航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12285;"ZH4205";"天津";"杭州";"2025-12-02 00:05:00";"2025-12-02 02:00:00";800.0;"滨海国际机场";"萧山国际机场";"深圳航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12286;"SC5568";"天津";"杭州";"2025-12-02 00:05:00";"2025-12-02 02:00:00";800.0;"滨海国际机场";"萧山国际机场";"山东航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12287;"MF4590";"武汉";"厦门";"2025-12-02 00:05:00";"2025-12-02 02:05:00";800.0;"天河国际机场";"高崎国际机场";"厦门航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12288;"SC5533";"成都";"武汉";"2025-12-02 00:05:00";"2025-12-02 02:10:00";850.0;"双流国际机场";"天河国际机场";"山东航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12289;"CA4397";"成都";"武汉";"2025-12-02 00:05:00";"2025-12-02 02:10:00";550.0;"双流国际机场";"天河国际机场";"中国国航";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12290;"TV6327";"成都";"武汉";"2025-12-02 00:05:00";"2025-12-02 02:10:00";500.0;"双流国际机场";"天河国际机场";"西藏航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12291;"ZH4491";"成都";"武汉";"2025-12-02 00:05:00";"2025-12-02 02:10:00";550.0;"双流国际机场";"天河国际机场";"深圳航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12292;"MF4359";"昆明";"武汉";"2025-12-02 00:05:00";"2025-12-02 02:15:00";600.0;"长水国际机场";"天河国际机场";"厦门航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12293;"3U1254";"昆明";"武汉";"2025-12-02 00:05:00";"2025-12-02 02:15:00";700.0;"长水国际机场";"天河国际机场";"四川航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12294;"MF8727";"青岛";"福州";"2025-12-02 00:05:00";"2025-12-02 02:25:00";300.0;"青岛胶东国际机场";"长乐国际机场";"厦门航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12296;"CZ9120";"深圳";"成都";"2025-12-02 00:05:00";"2025-12-02 02:35:00";850.0;"宝安国际机场";"双流国际机场";"南方航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12297;"G56296";"深圳";"成都";"2025-12-02 00:05:00";"2025-12-02 02:35:00";600.0;"宝安国际机场";"双流国际机场";"华夏航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12298;"CZ3409";"广州";"昆明";"2025-12-02 00:05:00";"2025-12-02 02:35:00";650.0;"白云国际机场";"长水国际机场";"南方航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12299;"MF4248";"广州";"昆明";"2025-12-02 00:05:00";"2025-12-02 02:35:00";900.0;"白云国际机场";"长水国际机场";"厦门航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12300;"EU7326";"深圳";"成都";"2025-12-02 00:05:00";"2025-12-02 02:35:00";750.0;"宝安国际机场";"双流国际机场";"成都航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12301;"3U1153";"广州";"昆明";"2025-12-02 00:05:00";"2025-12-02 02:35:00";900.0;"白云国际机场";"长水国际机场";"四川航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12302;"3U8710";"深圳";"成都";"2025-12-02 00:05:00";"2025-12-02 02:35:00";350.0;"宝安国际机场";"双流国际机场";"四川航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12303;"3U2302";"天津";"福州";"2025-12-02 00:05:00";"2025-12-02 02:45:00";900.0;"滨海国际机场";"长乐国际机场";"四川航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12304;"G59090";"天津";"福州";"2025-12-02 00:05:00";"2025-12-02 02:45:00";550.0;"滨海国际机场";"长乐国际机场";"华夏航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12305;"CZ010";"上海";"西安";"2025-12-02 00:05:00";"2025-12-02 02:55:00";950.0;"浦东国际机场";"咸阳国际机场";"南方航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12306;"HO1007";"上海";"西安";"2025-12-02 00:05:00";"2025-12-02 02:55:00";850.0;"浦东国际机场";"咸阳国际机场";"吉祥航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12307;"3U4411";"上海";"西安";"2025-12-02 00:05:00";"2025-12-02 02:55:00";500.0;"浦东国际机场";"咸阳国际机场";"四川航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12311;"MF4827";"沈阳";"杭州";"2025-12-02 00:05:00";"2025-12-02 03:05:00";600.0;"桃仙国际机场";"萧山国际机场";"厦门航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12312;"MF4686";"深圳";"青岛";"2025-12-02 00:05:00";"2025-12-02 03:10:00";550.0;"宝安国际机场";"青岛胶东国际机场";"厦门航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12315;"MU4742";"福州";"昆明";"2025-12-02 00:05:00";"2025-12-02 03:15:00";950.0;"长乐国际机场";"长水国际机场";"东方航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12316;"HO7196";"福州";"昆明";"2025-12-02 00:05:00";"2025-12-02 03:15:00";950.0;"长乐国际机场";"长水国际机场";"吉祥航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12317;"CZ4336";"福州";"昆明";"2025-12-02 00:05:00";"2025-12-02 03:15:00";650.0;"长乐国际机场";"长水国际机场";"南方航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12318;"NS8429";"福州";"昆明";"2025-12-02 00:05:00";"2025-12-02 03:15:00";900.0;"长乐国际机场";"长水国际机场";"河北航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12319;"3U2537";"福州";"昆明";"2025-12-02 00:05:00";"2025-12-02 03:15:00";800.0;"长乐国际机场";"长水国际机场";"四川航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12320;"G59407";"福州";"昆明";"2025-12-02 00:05:00";"2025-12-02 03:15:00";600.0;"长乐国际机场";"长水国际机场";"华夏航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12321;"MU5822";"上海";"昆明";"2025-12-02 00:05:00";"2025-12-02 03:40:00";700.0;"浦东国际机场";"长水国际机场";"东方航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12322;"CZ6206";"沈阳";"长沙";"2025-12-02 00:05:00";"2025-12-02 03:40:00";800.0;"桃仙国际机场";"黄花国际机场";"南方航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12324;"MF7338";"上海";"昆明";"2025-12-02 00:05:00";"2025-12-02 03:40:00";550.0;"浦东国际机场";"长水国际机场";"厦门航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12325;"3U2207";"厦门";"沈阳";"2025-12-02 00:05:00";"2025-12-02 03:50:00";850.0;"高崎国际机场";"桃仙国际机场";"四川航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12326;"G59003";"厦门";"沈阳";"2025-12-02 00:05:00";"2025-12-02 03:50:00";700.0;"高崎国际机场";"桃仙国际机场";"华夏航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12327;"HO7000";"厦门";"沈阳";"2025-12-02 00:05:00";"2025-12-02 03:50:00";500.0;"高崎国际机场";"桃仙国际机场";"吉祥航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12328;"CZ4006";"厦门";"沈阳";"2025-12-02 00:05:00";"2025-12-02 03:50:00";650.0;"高崎国际机场";"桃仙国际机场";"南方航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12329;"NS6031";"厦门";"沈阳";"2025-12-02 00:05:00";"2025-12-02 03:50:00";600.0;"高崎国际机场";"桃仙国际机场";"河北航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12330;"HU3259";"天津";"昆明";"2025-12-02 00:05:00";"2025-12-02 04:05:00";950.0;"滨海国际机场";"长水国际机场";"海航｜海南航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12331;"MF2323";"昆明";"上海";"2025-12-02 00:05:00";"2025-12-02 04:45:00";950.0;"长水国际机场";"浦东国际机场";"厦门航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12332;"MU9713";"昆明";"上海";"2025-12-02 00:05:00";"2025-12-02 04:45:00";950.0;"长水国际机场";"浦东国际机场";"东方航空";"2025-12-01 21:55:00";"2025-12-01 23:55:00";"on Time"
12333;"MF3826";"青岛";"上海";"2025-12-02 00:10:00";"2025-12-02 02:05:00";500.0;"青岛胶东国际机场";"虹桥国际机场";"厦门航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12334;"9H7861";"西安";"杭州";"2025-12-02 00:10:00";"2025-12-02 02:25:00";500.0;"咸阳国际机场";"萧山国际机场";"海航｜长安航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12335;"HO5061";"南京";"沈阳";"2025-12-02 00:10:00";"2025-12-02 02:25:00";550.0;"禄口国际机场";"桃仙国际机场";"吉祥航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12336;"MF3266";"武汉";"昆明";"2025-12-02 00:10:00";"2025-12-02 02:25:00";700.0;"天河国际机场";"长水国际机场";"厦门航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12339;"3U2221";"杭州";"沈阳";"2025-12-02 00:10:00";"2025-12-02 02:40:00";650.0;"萧山国际机场";"桃仙国际机场";"四川航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12340;"NS6049";"杭州";"沈阳";"2025-12-02 00:10:00";"2025-12-02 02:40:00";550.0;"萧山国际机场";"桃仙国际机场";"河北航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12341;"GJ3787";"杭州";"沈阳";"2025-12-02 00:10:00";"2025-12-02 02:40:00";800.0;"萧山国际机场";"桃仙国际机场";"长龙航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12342;"CZ4020";"杭州";"沈阳";"2025-12-02 00:10:00";"2025-12-02 02:40:00";500.0;"萧山国际机场";"桃仙国际机场";"南方航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12343;"G59011";"杭州";"沈阳";"2025-12-02 00:10:00";"2025-12-02 02:40:00";750.0;"萧山国际机场";"桃仙国际机场";"华夏航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12346;"MU4846";"杭州";"沈阳";"2025-12-02 00:10:00";"2025-12-02 02:40:00";750.0;"萧山国际机场";"桃仙国际机场";"东方航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12349;"GJ3505";"深圳";"西安";"2025-12-02 00:10:00";"2025-12-02 02:50:00";700.0;"宝安国际机场";"咸阳国际机场";"长龙航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12350;"3U1605";"深圳";"西安";"2025-12-02 00:10:00";"2025-12-02 02:50:00";750.0;"宝安国际机场";"咸阳国际机场";"四川航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12351;"MF4967";"深圳";"西安";"2025-12-02 00:10:00";"2025-12-02 02:50:00";550.0;"宝安国际机场";"咸阳国际机场";"厦门航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12354;"CZ6237";"深圳";"西安";"2025-12-02 00:10:00";"2025-12-02 02:50:00";550.0;"宝安国际机场";"咸阳国际机场";"南方航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12356;"CZ2123";"广州";"天津";"2025-12-02 00:10:00";"2025-12-02 03:10:00";550.0;"白云国际机场";"滨海国际机场";"南方航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12358;"OQ2123";"广州";"天津";"2025-12-02 00:10:00";"2025-12-02 03:10:00";500.0;"白云国际机场";"滨海国际机场";"重庆航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12360;"CZ070";"上海";"昆明";"2025-12-02 00:10:00";"2025-12-02 03:35:00";850.0;"虹桥国际机场";"长水国际机场";"南方航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12361;"3U4455";"上海";"昆明";"2025-12-02 00:10:00";"2025-12-02 03:35:00";600.0;"虹桥国际机场";"长水国际机场";"四川航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12362;"CA3229";"上海";"昆明";"2025-12-02 00:10:00";"2025-12-02 03:35:00";700.0;"虹桥国际机场";"长水国际机场";"中国国航";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12363;"KY8321";"昆明";"西安";"2025-12-02 00:10:00";"2025-12-02 04:50:00";550.0;"长水国际机场";"咸阳国际机场";"昆明航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12364;"TV8123";"昆明";"西安";"2025-12-02 00:10:00";"2025-12-02 04:50:00";500.0;"长水国际机场";"咸阳国际机场";"西藏航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12365;"ZH5321";"昆明";"西安";"2025-12-02 00:10:00";"2025-12-02 04:50:00";850.0;"长水国际机场";"咸阳国际机场";"深圳航空";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12366;"CA5775";"昆明";"西安";"2025-12-02 00:10:00";"2025-12-02 04:50:00";500.0;"长水国际机场";"咸阳国际机场";"中国国航";"2025-12-01 22:00:00";"2025-12-02 00:00:00";"on Time"
12367;"MF3292";"武汉";"杭州";"2025-12-02 00:15:00";"2025-12-02 01:40:00";650.0;"天河国际机场";"萧山国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12368;"CA3845";"沈阳";"青岛";"2025-12-02 00:15:00";"2025-12-02 01:55:00";550.0;"桃仙国际机场";"青岛胶东国际机场";"中国国航";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12369;"SC9507";"沈阳";"青岛";"2025-12-02 00:15:00";"2025-12-02 01:55:00";850.0;"桃仙国际机场";"青岛胶东国际机场";"山东航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12370;"MF3187";"西安";"长沙";"2025-12-02 00:15:00";"2025-12-02 01:55:00";900.0;"咸阳国际机场";"黄花国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12371;"MU2383";"西安";"长沙";"2025-12-02 00:15:00";"2025-12-02 01:55:00";500.0;"咸阳国际机场";"黄花国际机场";"东方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12372;"G56177";"沈阳";"青岛";"2025-12-02 00:15:00";"2025-12-02 01:55:00";500.0;"桃仙国际机场";"青岛胶东国际机场";"华夏航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12374;"KY9477";"沈阳";"青岛";"2025-12-02 00:15:00";"2025-12-02 01:55:00";700.0;"桃仙国际机场";"青岛胶东国际机场";"昆明航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12375;"HO7343";"长沙";"厦门";"2025-12-02 00:15:00";"2025-12-02 02:00:00";850.0;"黄花国际机场";"高崎国际机场";"吉祥航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12376;"MF8838";"长沙";"厦门";"2025-12-02 00:15:00";"2025-12-02 02:00:00";600.0;"黄花国际机场";"高崎国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12377;"MU4823";"长沙";"厦门";"2025-12-02 00:15:00";"2025-12-02 02:00:00";900.0;"黄花国际机场";"高崎国际机场";"东方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12378;"G59722";"长沙";"厦门";"2025-12-02 00:15:00";"2025-12-02 02:00:00";500.0;"黄花国际机场";"高崎国际机场";"华夏航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12380;"3U2778";"长沙";"厦门";"2025-12-02 00:15:00";"2025-12-02 02:00:00";500.0;"黄花国际机场";"高崎国际机场";"四川航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12381;"NS8838";"长沙";"厦门";"2025-12-02 00:15:00";"2025-12-02 02:00:00";950.0;"黄花国际机场";"高崎国际机场";"河北航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12382;"CZ4573";"长沙";"厦门";"2025-12-02 00:15:00";"2025-12-02 02:00:00";850.0;"黄花国际机场";"高崎国际机场";"南方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12383;"3U2048";"福州";"广州";"2025-12-02 00:15:00";"2025-12-02 02:05:00";800.0;"长乐国际机场";"白云国际机场";"四川航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12385;"SC5131";"北京";"南京";"2025-12-02 00:15:00";"2025-12-02 02:10:00";900.0;"首都国际机场";"禄口国际机场";"山东航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12386;"MF4406";"郑州";"上海";"2025-12-02 00:15:00";"2025-12-02 02:10:00";900.0;"新郑国际机场";"浦东国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12387;"ZH4686";"北京";"武汉";"2025-12-02 00:15:00";"2025-12-02 02:15:00";950.0;"首都国际机场";"天河国际机场";"深圳航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12388;"HU3213";"重庆";"杭州";"2025-12-02 00:15:00";"2025-12-02 02:25:00";800.0;"江北国际机场";"萧山国际机场";"海航｜海南航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12389;"MF4592";"广州";"南京";"2025-12-02 00:15:00";"2025-12-02 02:30:00";850.0;"白云国际机场";"禄口国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12391;"3U5293";"合肥";"重庆";"2025-12-02 00:15:00";"2025-12-02 02:30:00";900.0;"新桥国际机场";"江北国际机场";"四川航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12392;"3U1415";"广州";"南京";"2025-12-02 00:15:00";"2025-12-02 02:30:00";500.0;"白云国际机场";"禄口国际机场";"四川航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12394;"MU5483";"合肥";"重庆";"2025-12-02 00:15:00";"2025-12-02 02:30:00";900.0;"新桥国际机场";"江北国际机场";"东方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12395;"MF3811";"合肥";"重庆";"2025-12-02 00:15:00";"2025-12-02 02:30:00";500.0;"新桥国际机场";"江北国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12396;"CZ3843";"广州";"南京";"2025-12-02 00:15:00";"2025-12-02 02:30:00";850.0;"白云国际机场";"禄口国际机场";"南方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12398;"CZ5135";"沈阳";"南京";"2025-12-02 00:15:00";"2025-12-02 02:35:00";700.0;"桃仙国际机场";"禄口国际机场";"南方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12400;"MF3987";"昆明";"西安";"2025-12-02 00:15:00";"2025-12-02 02:40:00";550.0;"长水国际机场";"咸阳国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12401;"MF3358";"昆明";"南京";"2025-12-02 00:15:00";"2025-12-02 02:40:00";550.0;"长水国际机场";"禄口国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12403;"CA1350";"长沙";"北京";"2025-12-02 00:15:00";"2025-12-02 02:40:00";750.0;"黄花国际机场";"首都国际机场";"中国国航";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12404;"ZH4549";"成都";"杭州";"2025-12-02 00:15:00";"2025-12-02 02:55:00";750.0;"双流国际机场";"萧山国际机场";"深圳航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12405;"TV7513";"成都";"杭州";"2025-12-02 00:15:00";"2025-12-02 02:55:00";850.0;"双流国际机场";"萧山国际机场";"西藏航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12406;"3U1128";"天津";"广州";"2025-12-02 00:15:00";"2025-12-02 03:35:00";550.0;"滨海国际机场";"白云国际机场";"四川航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12407;"CZ3350";"天津";"广州";"2025-12-02 00:15:00";"2025-12-02 03:35:00";550.0;"滨海国际机场";"白云国际机场";"南方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12408;"MF4205";"天津";"广州";"2025-12-02 00:15:00";"2025-12-02 03:35:00";750.0;"滨海国际机场";"白云国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12409;"HO5334";"上海";"成都";"2025-12-02 00:15:00";"2025-12-02 03:40:00";550.0;"虹桥国际机场";"双流国际机场";"吉祥航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12410;"MF3761";"上海";"成都";"2025-12-02 00:15:00";"2025-12-02 03:40:00";850.0;"虹桥国际机场";"双流国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12411;"MU5401";"上海";"成都";"2025-12-02 00:15:00";"2025-12-02 03:40:00";800.0;"虹桥国际机场";"双流国际机场";"东方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12412;"3U5249";"上海";"成都";"2025-12-02 00:15:00";"2025-12-02 03:40:00";600.0;"虹桥国际机场";"双流国际机场";"四川航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12413;"KN6422";"北京";"武汉";"2025-12-02 00:15:00";"2025-12-02 04:30:00";700.0;"大兴国际机场";"天河国际机场";"中国联合航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12414;"CZ1907";"北京";"武汉";"2025-12-02 00:15:00";"2025-12-02 04:30:00";700.0;"大兴国际机场";"天河国际机场";"南方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12415;"MF3250";"北京";"武汉";"2025-12-02 00:15:00";"2025-12-02 04:30:00";500.0;"大兴国际机场";"天河国际机场";"厦门航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12416;"CZ4011";"沈阳";"厦门";"2025-12-02 00:15:00";"2025-12-02 05:25:00";800.0;"桃仙国际机场";"高崎国际机场";"南方航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12417;"3U2212";"沈阳";"厦门";"2025-12-02 00:15:00";"2025-12-02 05:25:00";650.0;"桃仙国际机场";"高崎国际机场";"四川航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12418;"G59020";"沈阳";"厦门";"2025-12-02 00:15:00";"2025-12-02 05:25:00";900.0;"桃仙国际机场";"高崎国际机场";"华夏航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12419;"GJ3784";"沈阳";"厦门";"2025-12-02 00:15:00";"2025-12-02 05:25:00";500.0;"桃仙国际机场";"高崎国际机场";"长龙航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12420;"NS6040";"沈阳";"厦门";"2025-12-02 00:15:00";"2025-12-02 05:25:00";900.0;"桃仙国际机场";"高崎国际机场";"河北航空";"2025-12-01 22:05:00";"2025-12-02 00:05:00";"on Time"
12421;"MF4578";"武汉";"上海";"2025-12-02 00:20:00";"2025-12-02 02:00:00";850.0;"天河国际机场";"浦东国际机场";"厦门航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12422;"MF3417";"南京";"北京";"2025-12-02 00:20:00";"2025-12-02 02:10:00";750.0;"禄口国际机场";"大兴国际机场";"厦门航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12423;"CZ1916";"南京";"北京";"2025-12-02 00:20:00";"2025-12-02 02:10:00";800.0;"禄口国际机场";"大兴国际机场";"南方航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12424;"KN6471";"南京";"北京";"2025-12-02 00:20:00";"2025-12-02 02:10:00";550.0;"禄口国际机场";"大兴国际机场";"中国联合航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12425;"FM9113";"上海";"天津";"2025-12-02 00:20:00";"2025-12-02 02:25:00";750.0;"虹桥国际机场";"滨海国际机场";"上海航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12427;"MU8335";"上海";"天津";"2025-12-02 00:20:00";"2025-12-02 02:25:00";700.0;"虹桥国际机场";"滨海国际机场";"东方航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12429;"CZ9243";"成都";"南京";"2025-12-02 00:20:00";"2025-12-02 02:35:00";500.0;"双流国际机场";"禄口国际机场";"南方航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12430;"3U8989";"成都";"南京";"2025-12-02 00:20:00";"2025-12-02 02:35:00";600.0;"双流国际机场";"禄口国际机场";"四川航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12432;"MF4787";"郑州";"厦门";"2025-12-02 00:20:00";"2025-12-02 02:45:00";800.0;"新郑国际机场";"高崎国际机场";"厦门航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12433;"HO7509";"郑州";"厦门";"2025-12-02 00:20:00";"2025-12-02 02:45:00";500.0;"新郑国际机场";"高崎国际机场";"吉祥航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12434;"KY9306";"郑州";"深圳";"2025-12-02 00:20:00";"2025-12-02 02:50:00";850.0;"新郑国际机场";"宝安国际机场";"昆明航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12435;"SC9336";"郑州";"深圳";"2025-12-02 00:20:00";"2025-12-02 02:50:00";500.0;"新郑国际机场";"宝安国际机场";"山东航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12436;"HO5235";"郑州";"深圳";"2025-12-02 00:20:00";"2025-12-02 02:50:00";800.0;"新郑国际机场";"宝安国际机场";"吉祥航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12437;"CA7948";"郑州";"深圳";"2025-12-02 00:20:00";"2025-12-02 02:50:00";700.0;"新郑国际机场";"宝安国际机场";"中国国航";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12438;"G56030";"郑州";"深圳";"2025-12-02 00:20:00";"2025-12-02 02:50:00";900.0;"新郑国际机场";"宝安国际机场";"华夏航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
12439;"3U5393";"昆明";"杭州";"2025-12-02 00:20:00";"2025-12-02 03:00:00";900.0;"长水国际机场";"萧山国际机场";"四川航空";"2025-12-01 22:10:00";"2025-12-02 00:10:00";"on Time"
